0.00262 2 100 -1.08973 -4.35892 -5.50577
0.00263 2 100 0.35626 1.42504 7.12305
0.00264 2 100 0.362217 1.44887 -7.54637
0.00265 2 100 -0.961603 -3.84642 6.82313
0.00266 2 100 1.36485 5.45941 -5.16469
0.00267 2 100 -1.53076 -6.12303 2.90027
0.00268 2 100 1.45675 5.82699 -0.417879
0.00269 2 100 -1.17569 -4.70275 -1.89811
0.0027 2 100 0.74784 2.99136 3.723
0.00271 2 100 -0.249466 -0.997867 -4.83398
0.00272 2 100 -0.239799 -0.959198 5.13345
0.00273 2 100 0.648982 2.59593 -4.65192
0.00274 2 100 -0.925357 -3.70143 3.53171
0.00275 2 100 1.04055 4.1622 -1.99586
0.00276 2 100 -0.992427 -3.96971 0.307944
0.00277 2 100 0.803048 3.21219 1.27032
0.00278 2 100 -0.513159 -2.05264 -2.51732
0.00279 2 100 0.174545 0.698179 3.28039
0.0028 2 100 0.15863 0.634518 -3.49194
0.00281 2 100 -0.437947 -1.75179 3.1715
0.00282 2 100 0.627359 2.50944 -2.41492
0.00283 2 100 -0.707299 -2.8292 1.37326
0.00284 2 100 0.676086 2.70434 -0.225598
0.00285 2 100 -0.54849 -2.19396 -0.849898
0.00286 2 100 0.352093 1.40837 1.70196
0.00287 2 100 -0.122025 -0.488104 -2.22603
0.00288 2 100 -0.104841 -0.419368 2.37526
0.00289 2 100 0.295511 1.18204 -2.16214
0.0029 2 100 -0.425304 -1.70122 1.65119
0.00291 2 100 0.480765 1.92306 -0.944744
0.00292 2 100 -0.460561 -1.84225 0.164428
0.00293 2 100 0.374612 1.49845 0.56843
0.00294 2 100 -0.241553 -0.966214 -1.15062
0.00295 2 100 0.0852498 0.340997 1.51049
0.00296 2 100 0.0692328 0.276929 -1.61563
0.00297 2 100 -0.199374 -0.7975 1.47396
0.00298 2 100 0.288316 1.15326 -1.12894
0.00299 2 100 -0.326771 -1.30709 0.649841
0.003 1.99996 99.998 24.9999 99.9984 -0.119317
0.00301 1.99988 99.994 24.9996 99.9955 493.332
